time,from,sender name,sender lat,sender long,rx lat,rx long,rx elevation,rx snr,distance,hop limit,payload,rx rssi
-88,19:02:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 273"
-89,19:03:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 274"
-91,19:04:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 275"
-89,19:05:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 276"
-88,19:06:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 277"
-88,19:07:13,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 278"
-89,19:08:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 279"
-90,19:09:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 280"
-91,19:10:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 281"
-90,19:11:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 282"
-89,19:12:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 283"
-91,19:13:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 284"
-91,19:14:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 285"
-90,19:15:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.000000,18517.195312,0,"seq 286"
-90,19:16:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 287"
-89,19:17:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 288"
-89,19:18:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 289"
-88,19:19:14,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 290"
-90,19:20:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.500000,18517.195312,0,"seq 291"
-90,19:21:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 292"
-90,19:22:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 293"
-89,19:23:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 294"
-88,19:24:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 295"
-89,19:25:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 296"
-90,19:26:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 297"
-90,19:27:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 298"
-89,19:28:15,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 299"
-88,19:29:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 300"
-89,19:30:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 301"
-90,19:31:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 302"
-89,19:32:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 303"
-90,19:33:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 304"
-89,19:34:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 305"
-89,19:35:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 306"
-89,19:36:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 307"
-91,19:37:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 308"
-91,19:38:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 309"
-91,19:39:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 310"
-93,19:40:16,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 311"
-88,19:41:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 312"
-93,19:42:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 313"
-95,19:43:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 314"
-93,19:44:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 315"
-88,19:45:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 316"
-85,19:46:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 317"
-91,19:47:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 318"
-86,19:48:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 319"
-88,19:49:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 320"
-88,19:50:17,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 321"
-86,19:51:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 322"
-90,19:52:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 323"
-89,19:53:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 324"
-87,19:54:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 325"
-91,19:55:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 326"
-91,19:56:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 327"
-91,19:57:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 328"
-89,19:58:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 329"
-90,19:59:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 330"
-88,20:00:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 331"
-88,20:01:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 332"
-87,20:02:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 333"
-87,20:03:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 334"
-87,20:04:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 335"
-86,20:05:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 336"
-86,20:06:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 337"
-87,20:07:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 338"
-87,20:08:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 339"
-87,20:09:18,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 340"
-87,20:10:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 341"
-87,20:11:19,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 342"
-86,04:09:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 1"
-84,04:10:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 2"
-85,04:11:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 3"
-82,04:12:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 4"
-82,04:13:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 5"
-82,04:14:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 6"
-82,04:15:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 7"
-83,04:16:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 8"
-82,04:17:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 9"
-82,04:18:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 10"
-83,04:19:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 11"
-82,04:20:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 12"
-83,04:21:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.500000,18517.195312,0,"seq 13"
-82,04:22:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 14"
-83,04:23:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 15"
-83,04:24:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 16"
-83,04:25:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 17"
-83,04:26:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 18"
-83,04:27:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 19"
-82,04:28:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 20"
-83,04:29:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 21"
-83,04:30:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 22"
-83,04:31:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 23"
-82,04:32:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 24"
-83,04:33:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 25"
-83,04:34:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 26"
-83,04:35:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 27"
-82,04:36:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 28"
-83,04:37:04,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 29"
-83,04:38:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 30"
-83,04:39:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 31"
-83,04:40:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 32"
-83,04:41:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 33"
-83,04:42:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 34"
-82,04:43:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 35"
-82,04:44:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 36"
-83,04:45:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 37"
-83,04:46:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 38"
-83,04:47:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 39"
-83,04:48:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 40"
-83,04:49:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 41"
-83,04:50:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 42"
-83,04:51:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 43"
-83,04:52:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 44"
-83,04:53:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.500000,18517.195312,0,"seq 45"
-83,04:54:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 46"
-83,04:55:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 47"
-83,04:56:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 48"
-83,04:57:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 49"
-83,04:58:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 50"
-82,04:59:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 51"
-83,05:00:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 52"
-83,05:01:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 53"
-82,05:02:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 54"
-82,05:03:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 55"
-82,05:04:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 56"
-82,05:05:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.000000,18517.195312,0,"seq 57"
-83,05:06:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 58"
-83,05:07:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 59"
-83,05:08:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 60"
-83,05:09:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 61"
-83,05:10:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 62"
-83,05:11:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 63"
-83,05:12:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 64"
-83,05:13:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 65"
-83,05:14:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 66"
-83,05:15:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 67"
-84,05:16:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 68"
-84,05:17:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 69"
-84,05:18:08,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 70"
-83,05:19:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 71"
-83,05:20:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 72"
-83,05:21:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 73"
-83,05:22:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 74"
-83,05:23:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 75"
-83,05:24:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 76"
-84,05:25:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 77"
-83,05:26:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 78"
-83,05:27:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 79"
-84,05:28:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 80"
-83,05:29:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 81"
-83,05:30:09,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 82"
-83,05:31:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 83"
-82,05:32:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 84"
-82,05:33:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 85"
-83,05:34:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 86"
-83,05:35:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 87"
-83,05:36:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 88"
-83,05:37:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 89"
-83,05:38:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 90"
-82,05:39:10,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.250000,18517.195312,0,"seq 91"
-83,05:40:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 92"
-83,05:41:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 93"
-83,05:42:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 94"
-82,05:43:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 95"
-82,05:44:11,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 96"
-83,08:59:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 1"
-88,09:00:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 2"
-76,09:01:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 3"
-78,09:02:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 4"
-84,09:03:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 5"
-85,09:04:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.000000,18517.195312,0,"seq 6"
-82,09:05:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 7"
-88,09:06:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 8"
-92,09:07:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.000000,18517.195312,0,"seq 9"
-76,09:08:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 10"
-74,09:09:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.750000,18517.195312,0,"seq 11"
-31,09:10:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.250000,18517.195312,0,"seq 12"
-31,09:11:58,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,7.250000,18517.195312,0,"seq 13"
-31,09:12:59,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 14"
-30,09:14:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,6.500000,18517.195312,0,"seq 15"
-32,09:15:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.750000,18517.195312,0,"seq 16"
-83,09:16:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,2.250000,18517.195312,0,"seq 17"
-105,09:17:00,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-0.750000,18517.195312,0,"seq 18"
-108,09:23:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-1.000000,18517.195312,0,"seq 24"
-109,09:24:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.000000,18517.195312,0,"seq 25"
-103,09:25:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.250000,18517.195312,0,"seq 26"
-100,09:26:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,2.750000,18517.195312,0,"seq 27"
-105,09:27:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.000000,18517.195312,0,"seq 28"
-98,09:28:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-5.250000,18517.195312,0,"seq 29"
-104,09:29:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.000000,18517.195312,0,"seq 30"
-104,09:30:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,1.000000,18517.195312,0,"seq 31"
-107,09:31:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-2.750000,18517.195312,0,"seq 32"
-110,09:32:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-3.000000,18517.195312,0,"seq 33"
-111,09:33:01,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-1.000000,18517.195312,0,"seq 34"
-109,09:34:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-0.750000,18517.195312,0,"seq 35"
-109,09:35:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.500000,18517.195312,0,"seq 36"
-104,09:37:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-3.750000,18517.195312,0,"seq 38"
-112,09:38:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-18.000000,18517.195312,0,"seq 39"
-127,09:39:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-19.750000,18517.195312,0,"seq 40"
-128,09:40:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-15.500000,18517.195312,0,"seq 41"
-124,09:41:02,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-10.750000,18517.195312,0,"seq 42"
-120,09:43:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-2.250000,18517.195312,0,"seq 44"
-111,09:44:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,4.000000,18517.195312,0,"seq 45"
-101,09:45:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,2.000000,18517.195312,0,"seq 46"
-106,09:46:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,2.500000,18517.195312,0,"seq 47"
-105,09:47:03,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,0.500000,18517.195312,0,"seq 48"
-106,10:11:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-7.250000,18517.195312,0,"seq 72"
-117,10:12:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-4.500000,18517.195312,0,"seq 73"
-113,10:13:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-2.750000,18517.195312,0,"seq 74"
-110,10:14:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,0.500000,18517.195312,0,"seq 75"
-107,10:15:05,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-4.000000,18517.195312,0,"seq 76"
-112,10:16:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-5.250000,18517.195312,0,"seq 77"
-114,10:17:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,1.500000,18517.195312,0,"seq 78"
-104,10:18:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-3.250000,18517.195312,0,"seq 79"
-112,10:19:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-1.750000,18517.195312,0,"seq 80"
-110,10:20:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-3.250000,18517.195312,0,"seq 81"
-111,10:21:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-6.750000,18517.195312,0,"seq 82"
-107,10:22:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-0.750000,18517.195312,0,"seq 83"
-108,10:23:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,5.500000,18517.195312,0,"seq 84"
-96,10:24:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-0.750000,18517.195312,0,"seq 85"
-109,10:25:06,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-11.500000,18517.195312,0,"seq 86"
-108,10:29:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,3.500000,18517.195312,0,"seq 90"
-102,10:31:07,-1884870688,Mobile,50.672435,3.381658,50.723060,3.632340,88,-17.500000,18517.195312,0,"seq 92"
